WindSpeed,WindDirection,PitchAngle,Temperature,Power
4.5,350.899994,-0.9,24.0,100.599998
4.9,347.100006,-1.4,23.0,178.199997
5.4,348.799988,-1.9,23.0,235.399994
6.1,344.600006,-2.4,23.0,347.200012
5.5,348.5,-1.9,22.0,258.600006
6.0,347.299988,-2.3,23.0,318.799988
6.4,345.700012,-2.4,23.0,454.899994
7.5,340.700012,-2.6,23.0,699.5
7.7,347.399994,-2.0,23.0,711.099976
7.8,343.600006,-2.6,24.0,771.099976
7.5,344.5,-2.5,24.0,680.0
7.6,344.600006,-2.5,24.0,725.200012
7.7,346.0,-2.6,24.0,730.200012
7.6,342.899994,-2.6,24.0,677.0
7.4,345.899994,-2.6,24.0,691.200012
7.1,343.700012,-2.4,24.0,651.099976
7.2,345.899994,-2.0,24.0,578.299988
7.2,346.100006,-1.9,24.0,601.599976
7.0,345.799988,-2.4,24.0,582.200012
7.3,343.299988,-2.5,24.0,625.099976
6.8,345.899994,-2.2,24.0,486.799988
7.2,344.799988,-2.4,24.0,578.0
6.6,345.299988,-1.9,24.0,461.799988
6.4,345.5,-2.4,24.0,413.899994
5.4,336.200012,-2.0,24.0,249.899994
6.0,338.299988,-2.1,24.0,360.700012
7.0,345.100006,-2.5,24.0,563.900024
6.4,347.0,-2.5,23.0,388.399994
6.0,344.299988,-2.3,24.0,325.700012
5.9,343.200012,-2.3,23.0,316.100006
6.6,338.5,-2.5,24.0,494.700012
7.6,343.0,-1.9,24.0,648.700012
6.5,340.100006,-1.8,24.0,455.100006
6.7,339.100006,-2.5,24.0,500.899994
6.4,342.100006,-2.5,23.0,420.399994
7.2,339.899994,-2.6,24.0,603.0
6.7,340.799988,-2.6,24.0,471.5
6.6,334.600006,-2.5,24.0,492.100006
6.6,331.5,-2.5,24.0,444.100006
6.7,333.100006,-2.6,24.0,477.700012
8.4,339.0,-2.0,23.0,910.0
7.9,333.200012,-2.7,23.0,821.200012
8.3,334.399994,-2.7,23.0,917.900024
8.2,326.200012,-2.7,23.0,835.099976
9.1,317.799988,-3.0,23.0,1121.699951
9.3,321.399994,-3.2,23.0,1228.900024
8.8,333.700012,-2.9,22.0,1137.400024
9.4,340.799988,-3.2,22.0,1380.300049
8.3,349.299988,-2.8,22.0,988.799988
8.0,348.0,-2.6,22.0,805.5
8.1,345.0,-2.7,22.0,919.0
8.0,344.899994,-2.7,22.0,814.299988
7.3,348.600006,-2.6,22.0,601.599976
7.0,337.200012,-2.5,22.0,526.099976
7.2,342.799988,-2.6,22.0,564.5
6.8,344.600006,-2.5,23.0,497.0
6.8,340.100006,-2.5,22.0,444.700012
6.7,342.399994,-2.5,22.0,451.5
6.2,332.5,-2.0,22.0,390.600006
6.4,337.0,-2.1,22.0,436.100006
6.8,337.799988,-2.5,21.0,481.600006
5.8,327.5,-2.0,21.0,286.899994
6.2,323.899994,-2.5,21.0,354.899994
6.0,325.600006,-2.5,21.0,332.899994
6.2,328.899994,-2.5,21.0,386.5
6.8,338.899994,-2.6,21.0,490.0
6.6,336.0,-2.5,21.0,454.799988
6.2,333.100006,-2.5,21.0,410.299988
6.1,332.700012,-2.5,21.0,396.0
5.9,331.600006,-2.5,22.0,326.0
6.4,336.700012,-2.5,22.0,421.700012
6.2,334.399994,-2.5,21.0,381.200012
6.2,334.299988,-2.5,22.0,396.899994
6.5,331.5,-2.5,21.0,453.899994
6.7,331.700012,-2.6,22.0,495.0
6.9,331.0,-2.6,21.0,508.799988
7.1,333.700012,-2.6,22.0,565.799988
7.0,336.5,-2.6,22.0,566.5
7.9,342.0,-2.6,22.0,743.200012
8.3,340.5,-2.7,22.0,775.099976
8.4,338.600006,-2.1,22.0,832.900024
7.9,337.700012,-2.7,22.0,731.5
7.9,338.399994,-2.6,23.0,701.400024
8.0,339.5,-2.7,23.0,724.099976
7.0,331.200012,-2.5,22.0,510.299988
7.4,330.299988,-2.6,22.0,598.599976
7.6,332.600006,-2.6,23.0,643.900024
7.0,334.100006,-2.5,23.0,564.099976
7.7,339.700012,-2.6,23.0,672.799988
7.5,339.200012,-2.6,23.0,634.299988
7.3,340.799988,-2.6,23.0,558.0
7.4,339.100006,-2.6,22.0,573.599976
7.2,337.899994,-2.6,22.0,488.5
6.7,335.5,-2.4,22.0,419.399994
6.3,335.0,-2.1,23.0,372.5
6.5,336.5,-2.3,23.0,422.200012
6.1,334.100006,-1.6,22.0,339.100006
6.2,329.899994,-2.5,22.0,325.399994
6.1,327.399994,-2.5,22.0,308.700012
6.1,330.0,-2.5,23.0,317.600006
6.1,327.700012,-2.5,22.0,303.600006
5.9,328.399994,-2.5,22.0,278.299988
5.8,328.100006,-2.4,22.0,254.800003
5.6,328.200012,-2.4,22.0,223.300003
5.1,329.200012,-1.9,22.0,150.399994
5.1,328.0,-1.8,22.0,147.5
5.2,329.899994,-1.9,23.0,179.699997
4.8,332.700012,-1.5,23.0,126.900002
4.3,331.299988,-0.8,23.0,66.5
4.7,325.200012,-1.3,23.0,98.900002
4.5,329.899994,-1.1,23.0,79.900002
4.4,326.399994,-0.9,23.0,68.300003
3.8,331.899994,0.0,23.0,21.299999
2.8,330.899994,17.4,23.0,-12.7
2.0,342.5,20.0,23.0,-11.5
1.2,359.700012,20.0,23.0,-11.6
1.1,326.799988,20.0,23.0,-11.5
1.2,328.399994,20.0,23.0,-11.4
0.5,25.799999,20.0,23.0,-11.2
0.6,184.5,20.0,23.0,-11.3
1.8,132.300003,20.0,22.0,-11.2
1.3,215.899994,20.0,22.0,-11.1
0.8,241.5,20.0,23.0,-11.1
1.2,179.399994,20.0,23.0,-11.2
2.1,132.0,20.0,23.0,-11.3
1.3,148.5,20.0,23.0,-11.1
2.3,152.699997,20.0,23.0,-11.2
2.1,160.899994,20.0,23.0,-11.3
2.0,159.399994,20.0,23.0,-11.1
2.4,108.800003,20.0,23.0,-11.8
3.1,129.199997,20.0,25.0,-13.3
3.3,118.599998,20.0,26.0,-11.9
2.9,103.5,20.0,26.0,-12.1
2.9,110.0,20.0,27.0,-11.8
3.5,68.199997,14.4,26.0,-15.2
2.6,22.200001,20.0,26.0,-11.4
2.5,8.2,20.0,25.0,-11.3
2.5,21.4,20.0,26.0,-10.9
3.2,147.199997,20.0,25.0,-14.0
2.2,218.600006,20.0,25.0,-10.8
2.7,334.799988,20.0,25.0,-12.3
3.2,24.1,12.5,26.0,-11.6
2.8,6.0,20.0,26.0,-12.3
4.1,358.200012,5.3,27.0,58.900002
4.6,351.700012,-1.1,27.0,120.900002
4.1,347.100006,3.6,27.0,46.299999
3.8,344.700012,0.2,26.0,53.599998
5.6,315.899994,-1.8,26.0,267.899994
5.2,337.100006,-1.8,26.0,197.399994
5.0,345.600006,-1.4,26.0,169.5
4.8,338.100006,-1.3,26.0,147.100006
5.3,340.0,-1.9,27.0,236.5
5.0,328.299988,-1.2,26.0,191.100006
5.8,323.700012,-2.0,27.0,330.100006
6.2,309.5,-2.2,27.0,395.899994
6.3,309.299988,-2.3,27.0,441.0
5.7,308.299988,-2.0,27.0,306.100006
5.7,311.799988,-1.8,27.0,330.799988
5.2,322.600006,-1.7,27.0,201.0
4.8,339.100006,-0.9,27.0,137.800003
4.7,339.299988,-1.1,27.0,156.300003
5.0,345.299988,-1.1,27.0,176.699997
5.3,318.0,-1.8,27.0,230.600006
5.8,322.799988,-2.1,28.0,321.0
6.0,329.899994,-1.6,28.0,249.399994
6.1,304.899994,-1.6,27.0,426.399994
6.2,299.700012,-2.5,28.0,352.600006
6.3,305.0,-2.4,28.0,396.299988
6.4,298.200012,-2.4,28.0,419.600006
5.2,305.200012,-1.8,28.0,225.0
5.4,311.5,-1.8,28.0,237.699997
4.7,329.600006,-1.0,27.0,121.199997
6.0,311.399994,-2.2,27.0,341.799988
5.5,325.899994,-2.1,28.0,249.899994
6.3,311.200012,-2.2,28.0,339.0
6.1,308.100006,-2.3,28.0,386.700012
6.4,309.600006,-2.3,28.0,429.700012
7.1,313.5,-1.5,28.0,574.799988
6.1,314.700012,-2.3,28.0,388.200012
7.0,310.600006,-2.5,28.0,557.700012
6.5,318.799988,-2.6,28.0,481.799988
6.5,322.200012,-2.5,28.0,478.299988
7.2,323.700012,-2.6,28.0,633.700012
7.6,325.200012,-2.0,28.0,694.099976
6.9,326.299988,-2.3,27.0,543.099976
7.6,327.899994,-2.5,27.0,694.299988
7.7,324.200012,-2.5,26.0,659.900024
8.4,325.299988,-2.8,26.0,869.900024
8.0,325.299988,-2.6,26.0,808.799988
7.6,327.899994,-2.7,26.0,700.599976
8.1,327.100006,-2.6,26.0,774.400024
7.7,329.0,-2.7,26.0,707.099976
7.3,333.0,-2.6,26.0,600.799988
7.0,334.200012,-2.5,26.0,532.5
6.6,330.5,-2.3,26.0,459.700012
6.9,332.100006,-2.5,26.0,505.899994
6.9,333.399994,-2.5,26.0,502.5
7.7,339.399994,-2.6,26.0,679.299988
7.3,337.299988,-2.6,26.0,632.200012
6.9,334.399994,-2.4,26.0,517.0
7.0,334.5,-2.5,26.0,554.799988
6.8,334.299988,-2.5,26.0,527.700012
7.6,335.0,-2.6,26.0,715.200012
8.2,338.399994,-2.7,26.0,788.799988
7.4,340.100006,-2.6,26.0,602.299988
6.6,335.299988,-2.3,25.0,433.899994
6.5,328.299988,-2.4,25.0,369.799988
6.5,324.899994,-2.3,25.0,391.100006
6.6,330.100006,-2.5,25.0,459.200012
6.3,330.200012,-2.2,25.0,428.799988
6.8,329.700012,-2.5,25.0,510.5
7.4,327.100006,-2.5,25.0,637.900024
7.8,327.600006,-2.7,24.0,749.200012
7.2,331.899994,-2.6,25.0,626.5
7.5,335.100006,-2.6,25.0,662.099976
7.4,332.799988,-2.6,25.0,656.799988
7.4,332.0,-2.6,24.0,660.0
7.6,333.700012,-2.6,25.0,714.900024
7.3,332.600006,-2.6,24.0,645.0
7.6,332.399994,-2.6,24.0,703.599976
7.4,332.399994,-2.6,24.0,664.700012
7.1,332.100006,-2.6,24.0,590.400024
7.1,331.399994,-2.6,24.0,562.299988
6.9,332.799988,-2.5,25.0,533.900024
6.8,329.700012,-2.4,25.0,497.5
7.0,327.399994,-2.5,25.0,547.299988
7.6,326.0,-2.6,25.0,642.799988
7.2,327.899994,-2.6,25.0,583.400024
7.4,326.200012,-2.6,25.0,589.200012
7.6,326.799988,-2.6,25.0,627.400024
7.9,327.399994,-2.6,25.0,727.900024
7.8,325.899994,-2.6,25.0,687.299988
7.9,325.700012,-2.6,24.0,752.700012
7.8,326.5,-2.6,25.0,648.5
7.5,326.700012,-2.6,25.0,584.0
7.5,326.799988,-2.6,25.0,576.400024
7.3,326.799988,-2.6,25.0,548.099976
7.5,326.700012,-2.6,25.0,577.5
7.1,326.700012,-2.6,25.0,507.399994
6.8,324.899994,-2.5,24.0,437.899994
6.6,329.200012,-2.4,25.0,445.100006
7.1,328.100006,-2.5,25.0,556.799988
7.3,326.299988,-2.6,25.0,553.400024
7.2,325.100006,-2.6,25.0,545.900024
6.8,326.299988,-2.5,25.0,491.100006
6.2,328.5,-2.1,25.0,370.899994
5.7,331.700012,-1.9,26.0,287.5
5.5,327.299988,-2.2,26.0,234.300003
5.0,328.700012,-1.7,26.0,156.600006
4.6,329.200012,-1.2,26.0,115.199997
4.1,329.299988,-0.5,26.0,63.0
4.6,319.700012,-1.1,26.0,92.199997
5.0,318.399994,-1.7,27.0,151.100006
5.1,326.399994,-1.9,27.0,166.5
4.5,330.200012,-1.1,27.0,91.400002
4.6,330.799988,-1.1,27.0,90.0
4.8,331.100006,-1.5,27.0,114.400002
4.8,329.600006,-1.4,28.0,103.900002
5.2,326.399994,-2.0,27.0,158.399994
4.6,327.299988,-1.3,27.0,98.5
4.3,329.0,-0.7,28.0,61.200001
4.3,328.399994,-0.7,27.0,61.900002
4.3,334.799988,-0.8,28.0,60.799999
4.1,335.100006,-0.4,27.0,43.099998
3.8,333.5,0.1,27.0,26.5
3.1,332.200012,12.1,27.0,-7.3
3.4,332.700012,14.9,27.0,-12.9
3.7,329.600006,0.4,27.0,34.0
3.2,336.100006,9.4,27.0,-9.2
2.6,358.700012,15.3,27.0,-14.5
2.3,357.700012,20.0,27.0,-11.2
1.9,332.899994,20.0,27.0,-10.9
1.6,4.5,20.0,27.0,-11.2
1.3,21.6,20.0,27.0,-11.3
1.4,335.700012,20.0,27.0,-10.9
2.0,202.800003,20.0,27.0,-10.9
2.9,154.600006,20.0,27.0,-11.9
2.7,123.5,20.0,28.0,-11.7
3.2,118.300003,20.0,29.0,-12.2
3.0,112.300003,20.0,29.0,-12.4
2.8,108.5,20.0,29.0,-10.8
3.1,94.199997,13.1,30.0,-15.2
3.2,121.900002,18.4,30.0,-11.5
4.2,115.699997,0.0,30.0,67.300003
3.9,103.0,0.2,30.0,41.200001
3.7,119.300003,1.9,30.0,27.299999
4.4,115.900002,1.0,30.0,70.900002
4.4,121.5,-0.9,31.0,90.199997
4.0,122.699997,1.4,30.0,40.599998
3.8,149.5,0.3,30.0,32.900002
4.0,159.199997,5.3,30.0,42.799999
3.9,126.300003,4.1,30.0,91.5
3.1,146.199997,9.1,31.0,2.0
3.4,34.799999,19.6,29.0,-14.0
4.5,346.299988,-0.8,30.0,87.699997
5.1,343.399994,-1.6,29.0,184.399994
6.2,349.399994,-2.4,29.0,350.5
6.1,347.700012,-2.5,30.0,344.600006
5.9,348.299988,-2.3,30.0,294.799988
5.0,338.200012,-1.6,30.0,178.699997
5.3,337.0,-1.8,30.0,194.899994
4.5,342.700012,-1.0,30.0,91.0
5.6,343.0,-2.0,31.0,248.100006
5.4,340.700012,-1.9,30.0,230.100006
5.3,337.399994,-1.6,31.0,198.5
5.0,330.399994,-1.7,30.0,163.800003
5.1,343.299988,-1.4,30.0,176.100006
5.4,339.600006,-1.0,30.0,203.5
5.2,329.299988,-1.7,30.0,199.300003
5.6,325.200012,-2.2,30.0,245.899994
5.3,340.899994,-1.9,31.0,214.899994
4.7,326.600006,-0.9,30.0,106.400002
5.1,348.299988,-1.6,31.0,180.199997
6.2,344.899994,-2.4,31.0,328.700012
5.0,335.5,-1.4,31.0,141.699997
5.1,343.700012,-1.6,31.0,166.699997
5.6,331.0,-1.9,31.0,235.899994
4.9,326.899994,-1.5,31.0,168.399994
5.0,327.0,-1.6,30.0,157.699997
4.5,334.600006,-0.8,30.0,112.599998
4.9,339.5,-1.5,30.0,168.800003
5.1,333.399994,-1.7,30.0,192.300003
4.9,332.5,-1.4,30.0,143.0
5.4,334.799988,-1.8,30.0,214.899994
5.7,324.200012,-2.2,30.0,298.0
5.6,333.100006,-2.0,30.0,251.199997
5.7,331.5,-2.2,30.0,280.5
6.5,328.299988,-2.5,29.0,385.700012
6.2,332.0,-2.4,30.0,351.700012
7.3,335.0,-2.6,30.0,534.400024
7.4,336.200012,-2.6,29.0,571.099976
8.0,335.399994,-2.6,29.0,737.700012
8.4,336.5,-2.1,28.0,839.200012
8.4,324.399994,-2.7,27.0,824.299988
8.0,322.700012,-2.7,28.0,764.099976
8.2,328.0,-2.7,28.0,874.099976
8.7,326.5,-2.9,27.0,1028.900024
8.4,327.700012,-2.8,28.0,945.200012
8.1,329.100006,-2.7,28.0,845.400024
7.4,333.200012,-2.6,28.0,628.099976
8.3,338.0,-2.7,28.0,880.299988
8.8,338.299988,-2.8,28.0,999.5
8.8,337.0,-2.8,28.0,1020.400024
9.0,337.0,-3.0,28.0,1104.5
8.5,335.600006,-2.8,27.0,919.299988
8.7,338.799988,-2.8,28.0,1011.299988
8.9,341.5,-2.8,28.0,1033.400024
8.5,343.799988,-2.7,28.0,863.900024
7.7,343.299988,-2.6,29.0,663.5
7.1,341.600006,-2.5,28.0,509.299988
6.8,337.799988,-2.3,28.0,416.299988
7.0,334.200012,-2.5,28.0,456.799988
6.6,332.700012,-2.3,28.0,389.899994
6.2,334.700012,-1.9,28.0,326.700012
6.4,334.899994,-2.5,28.0,364.600006
6.6,337.0,-2.5,28.0,394.700012
6.1,338.200012,-2.5,29.0,310.799988
6.1,338.399994,-2.5,28.0,298.200012
5.7,329.600006,-2.4,28.0,220.0
5.1,327.799988,-1.9,28.0,174.100006
5.3,340.5,-2.0,29.0,209.600006
5.8,338.399994,-2.4,28.0,251.0
6.0,335.899994,-2.5,28.0,295.899994
6.8,339.299988,-2.5,28.0,395.700012
6.6,336.600006,-2.5,28.0,373.200012
6.2,344.100006,-2.5,29.0,322.200012
5.9,340.399994,-2.4,29.0,274.799988
6.2,341.600006,-2.5,29.0,320.5
6.2,339.700012,-2.6,28.0,319.799988
5.4,331.100006,-2.1,28.0,222.399994
5.8,326.299988,-2.4,28.0,239.399994
5.7,328.799988,-2.5,28.0,240.600006
5.6,329.399994,-2.4,28.0,232.0
5.4,330.899994,-2.1,28.0,185.300003
5.2,334.399994,-2.0,28.0,178.399994
5.3,334.700012,-2.1,28.0,201.5
6.1,341.100006,-2.4,28.0,304.100006
6.2,340.600006,-2.6,28.0,335.700012
5.8,342.299988,-2.4,28.0,270.399994
5.7,342.0,-2.3,28.0,234.0
5.8,342.299988,-2.4,28.0,246.699997
5.5,346.399994,-2.2,28.0,212.899994
5.5,345.399994,-2.3,28.0,203.300003
4.9,349.100006,-1.6,28.0,131.0
4.4,345.299988,-0.9,28.0,87.400002
4.2,349.200012,-0.6,28.0,53.799999
4.2,339.0,-0.7,28.0,50.700001
4.5,335.600006,-1.0,28.0,60.5
3.9,335.100006,0.1,27.0,16.6
3.3,341.600006,20.4,27.0,-12.0
3.1,348.600006,20.0,27.0,-11.6
2.6,341.600006,20.0,27.0,-11.4
2.5,338.799988,20.0,26.0,-11.3
2.7,334.0,20.0,25.0,-11.3
2.9,338.299988,20.0,25.0,-11.1
2.9,326.600006,20.0,25.0,-11.5
3.3,339.600006,20.0,26.0,-11.5
4.1,338.0,0.7,26.0,15.2
3.5,340.200012,15.0,26.0,-10.5
4.0,336.899994,5.1,27.0,11.4
3.4,331.600006,8.4,26.0,-5.2
3.2,344.100006,20.0,27.0,-11.3
3.4,345.299988,20.0,28.0,-10.9
3.3,346.700012,20.0,28.0,-11.1
3.0,346.299988,20.0,28.0,-11.1
2.5,347.200012,20.0,27.0,-10.9
2.1,347.200012,20.0,27.0,-11.1
2.1,344.600006,20.0,27.0,-11.0
1.7,335.100006,20.0,27.0,-11.1
1.1,343.299988,20.0,27.0,-11.0
1.0,14.6,20.0,27.0,-11.0
0.9,15.6,20.0,27.0,-10.9
0.7,31.799999,20.0,27.0,-10.8
1.1,317.799988,20.0,27.0,-11.1
1.3,320.5,20.0,27.0,-10.8
1.4,328.100006,20.0,27.0,-10.8
1.6,304.0,20.0,27.0,-10.9
1.4,347.899994,20.0,28.0,-11.1
1.2,43.099998,20.0,28.0,-10.8
1.6,112.800003,20.0,28.0,-10.7
1.5,109.699997,20.0,28.0,-10.7
2.1,4.5,20.0,29.0,-10.8
2.9,7.9,20.0,30.0,-10.9
2.2,4.2,20.0,30.0,-11.1
2.0,5.0,20.0,30.0,-11.1
1.5,6.0,20.0,30.0,-11.0
1.7,30.200001,20.0,30.0,-11.0
2.4,86.099998,20.0,29.0,-11.8
2.7,12.9,20.0,30.0,-11.7
3.6,351.899994,10.6,31.0,4.7
4.4,342.299988,-0.8,31.0,90.300003
4.8,342.799988,-1.3,31.0,139.399994
5.0,343.600006,-1.7,31.0,160.0
5.0,347.399994,-1.6,31.0,135.199997
5.2,345.0,-1.7,31.0,190.800003
6.0,342.299988,-2.5,30.0,291.200012
5.6,344.799988,-2.3,30.0,235.399994
5.6,341.799988,-2.2,30.0,245.899994
5.8,349.600006,-2.3,30.0,258.700012
5.9,347.600006,-2.4,30.0,292.200012
6.1,347.0,-2.4,30.0,334.899994
7.0,347.0,-2.5,30.0,508.399994
7.8,343.600006,-2.6,28.0,691.200012
7.6,345.799988,-2.6,28.0,642.200012
7.6,346.899994,-2.7,29.0,681.799988
7.4,345.899994,-2.6,30.0,624.400024
7.6,346.399994,-2.6,29.0,665.099976
7.3,345.600006,-2.6,30.0,636.200012
7.7,347.399994,-2.6,30.0,696.200012
7.8,343.299988,-2.6,29.0,691.299988
7.4,340.600006,-2.6,30.0,609.200012
7.7,344.899994,-2.6,30.0,683.0
7.6,346.200012,-2.7,30.0,684.700012
7.9,345.5,-2.7,30.0,756.700012
7.8,344.299988,-2.6,30.0,728.200012
8.1,344.5,-2.1,29.0,814.099976
7.8,341.200012,-2.7,29.0,753.099976
8.4,344.299988,-2.8,29.0,911.0
7.9,337.5,-2.7,29.0,796.799988
7.2,331.399994,-2.4,29.0,572.900024
6.7,334.700012,-1.9,29.0,427.600006
6.7,331.799988,-2.5,29.0,450.700012
6.7,323.5,-2.6,29.0,446.100006
6.2,326.100006,-2.4,29.0,344.200012
6.1,330.399994,-2.4,29.0,319.100006
6.5,331.600006,-2.5,28.0,451.100006
6.9,333.600006,-2.6,28.0,517.700012
7.8,340.0,-1.9,28.0,733.299988
9.0,335.0,-3.0,28.0,1143.699951
8.8,335.0,-2.9,28.0,1072.599976
8.2,330.700012,-2.8,27.0,887.599976
8.8,334.200012,-2.9,28.0,1064.699951
9.6,332.700012,-3.3,27.0,1269.599976
8.1,332.5,-2.8,28.0,826.299988
7.9,335.700012,-2.6,28.0,756.700012
8.4,335.200012,-2.7,28.0,861.400024
8.9,336.299988,-2.9,27.0,1096.199951
9.2,336.899994,-3.1,28.0,1143.599976
9.0,339.0,-2.9,28.0,1131.400024
9.1,336.0,-3.0,27.0,1170.300049
8.6,332.399994,-2.9,27.0,998.599976
8.5,335.5,-2.8,27.0,963.900024
8.4,333.899994,-2.7,27.0,927.200012
8.8,335.0,-2.9,27.0,1018.700012
8.3,335.899994,-2.8,27.0,885.299988
8.3,337.200012,-2.7,27.0,876.5
8.4,336.0,-2.7,27.0,945.5
8.3,337.0,-2.7,27.0,855.599976
7.8,333.700012,-2.7,27.0,717.099976
7.7,333.0,-2.6,27.0,617.900024
7.7,334.5,-2.6,27.0,632.400024
7.6,335.100006,-2.6,27.0,666.099976
7.4,333.799988,-2.6,27.0,584.5
7.5,336.899994,-2.6,27.0,636.400024
7.2,337.5,-2.6,28.0,563.900024
6.6,333.600006,-2.4,27.0,419.299988
6.7,332.700012,-2.4,27.0,432.299988
7.1,331.200012,-2.5,27.0,486.799988
7.0,330.200012,-2.5,27.0,486.5
6.7,330.600006,-2.4,27.0,436.700012
6.9,334.0,-2.5,28.0,480.5
6.6,331.0,-2.3,28.0,430.100006
7.2,327.899994,-2.5,27.0,505.600006
7.5,334.700012,-2.6,27.0,622.799988
8.0,340.299988,-2.6,27.0,750.200012
8.1,341.100006,-2.7,27.0,754.900024
7.8,337.600006,-2.7,26.0,657.599976
7.6,331.799988,-2.6,27.0,634.5
7.6,334.100006,-2.6,27.0,676.0
8.1,337.100006,-2.6,27.0,802.200012
8.4,338.700012,-2.7,27.0,853.299988
8.2,335.600006,-2.7,26.0,812.5
8.4,339.799988,-2.7,26.0,886.299988
8.9,339.0,-2.9,26.0,1026.699951
8.2,335.100006,-2.7,26.0,809.700012
7.4,332.600006,-2.6,26.0,635.400024
7.4,334.5,-2.6,27.0,562.0
6.9,332.899994,-2.5,27.0,481.100006
7.0,334.799988,-2.5,27.0,523.099976
7.3,333.399994,-2.6,27.0,611.799988
7.6,333.600006,-2.6,27.0,680.799988
8.5,340.399994,-2.7,27.0,885.400024
8.1,342.0,-2.7,26.0,787.400024
8.1,339.5,-2.7,26.0,774.900024
7.4,332.200012,-2.6,25.0,545.700012
6.8,328.600006,-2.5,25.0,407.399994
6.1,327.100006,-2.0,25.0,294.700012
5.6,324.799988,-2.4,25.0,223.399994
5.6,325.5,-2.4,26.0,228.5
5.1,326.700012,-1.8,27.0,162.899994
4.9,327.5,-1.5,27.0,149.199997
5.2,324.799988,-1.9,26.0,165.800003
5.1,323.799988,-1.8,26.0,143.300003
4.9,311.700012,-1.6,26.0,110.0
4.7,309.200012,-1.3,26.0,92.900002
4.5,317.899994,-1.0,27.0,80.900002
4.3,321.5,-0.8,27.0,64.599998
3.7,322.399994,0.1,27.0,17.700001
3.5,320.200012,0.9,26.0,8.5
3.5,316.700012,19.1,26.0,-12.3
3.3,313.5,20.0,26.0,-12.0
3.6,314.200012,20.0,26.0,-11.6
4.1,318.799988,1.8,27.0,35.900002
4.4,325.899994,-0.9,28.0,70.900002
4.4,329.200012,-0.9,28.0,64.300003
4.6,327.899994,-1.1,28.0,74.5
4.9,327.200012,-1.5,28.0,104.699997
5.0,325.200012,-1.8,28.0,127.400002
4.7,325.899994,-1.4,28.0,92.400002
4.4,331.200012,-0.8,28.0,71.900002
4.9,334.100006,-1.5,28.0,113.900002
4.8,333.600006,-1.4,29.0,112.199997
4.6,330.100006,-1.2,28.0,90.400002
4.6,329.0,-1.1,29.0,76.699997
4.2,331.100006,-0.3,28.0,51.299999
4.3,326.5,-0.5,29.0,63.799999
4.2,334.299988,-0.6,29.0,51.200001
3.6,334.0,0.9,29.0,27.4
2.5,354.100006,20.200001,28.0,-11.9
2.7,348.700012,20.0,28.0,-11.7
3.1,345.200012,20.0,28.0,-12.0
3.5,342.0,7.9,29.0,-4.2
4.2,340.399994,-0.4,29.0,53.099998
4.6,338.100006,-1.1,30.0,99.400002
4.9,336.799988,-1.5,30.0,131.800003
4.7,344.0,-1.2,30.0,109.800003
4.9,349.0,-1.5,29.0,142.800003
5.3,344.799988,-1.9,30.0,188.300003
5.4,343.299988,-2.0,30.0,208.800003
5.1,342.200012,-1.8,30.0,175.800003
5.5,347.100006,-2.1,30.0,240.600006
5.7,344.5,-2.3,30.0,281.299988
6.0,341.5,-2.5,30.0,314.200012
5.6,341.299988,-2.2,30.0,248.5
5.7,342.100006,-2.2,30.0,292.299988
6.4,343.600006,-2.5,30.0,373.399994
5.8,345.799988,-2.3,30.0,294.600006
5.9,349.899994,-2.4,31.0,299.200012
5.6,352.600006,-2.1,30.0,250.699997
5.6,354.299988,-2.2,30.0,239.600006
5.6,349.600006,-2.1,30.0,260.899994
5.8,352.299988,-2.2,30.0,270.0
6.5,351.5,-2.3,30.0,404.399994
6.7,345.700012,-2.6,30.0,462.700012
7.3,349.799988,-2.6,30.0,584.799988
7.6,348.0,-2.6,30.0,651.900024
7.3,344.399994,-2.6,30.0,571.299988
7.0,340.600006,-2.6,30.0,555.400024
6.7,345.399994,-2.6,30.0,492.200012
6.8,346.600006,-2.5,30.0,484.100006
6.2,344.899994,-2.4,29.0,359.600006
5.7,344.700012,-2.1,30.0,294.200012
5.9,343.899994,-2.3,29.0,315.399994
5.7,347.100006,-2.1,29.0,281.799988
6.3,325.5,-2.4,30.0,386.299988
5.9,332.100006,-2.2,30.0,318.799988
6.4,327.700012,-2.4,30.0,411.5
6.0,338.5,-2.3,30.0,319.200012
5.9,343.299988,-2.3,31.0,287.700012
5.3,338.899994,-1.8,31.0,208.899994
5.3,338.799988,-1.8,31.0,166.5
5.5,331.399994,-2.2,31.0,231.899994
5.1,336.899994,-1.7,31.0,163.5
4.8,337.399994,-1.4,31.0,133.300003
5.0,328.100006,-1.4,31.0,172.5
5.2,326.200012,-1.7,32.0,183.800003
4.7,327.0,-1.3,31.0,145.100006
5.0,333.0,-1.6,31.0,167.0
5.6,321.899994,-1.9,31.0,256.700012
4.9,325.700012,-1.6,31.0,170.5
5.1,325.200012,-1.8,31.0,183.199997
4.8,329.600006,-1.4,31.0,147.0
5.0,329.700012,-1.6,31.0,166.0
5.2,328.100006,-1.8,31.0,179.5
5.4,330.700012,-1.9,31.0,212.0
5.2,327.899994,-1.7,31.0,202.899994
6.0,326.799988,-2.2,30.0,323.0
6.1,328.5,-2.4,30.0,343.799988
5.8,329.899994,-2.3,30.0,286.600006
6.1,332.200012,-2.3,30.0,349.899994
7.1,336.799988,-2.6,30.0,546.400024
7.4,336.0,-2.6,30.0,619.599976
